index,book_id,bookname,title,publisher,publish_date,ISDN,ctfile_sn,ctfile_url,download_url,file_size,downloaded,size_bit,real_size,size_delta,size_delta_ratio
2952,3685,,[V]中小企业法律速查速用大全集 案例应用版_法宝网_中国法制_2014.3.pdf,,,0,402712-397476194,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476194&passcode=2021&token=false&r=0.061214128009306035&ref=,https://176-ctc-dd.tv002.com/down/994e0cdad14a5840f209a6fc414da15c/%5BV%5D%E4%B8%AD%E5%B0%8F%E4%BC%81%E4%B8%9A%E6%B3%95%E5%BE%8B%E9%80%9F%E6%9F%A5%E9%80%9F%E7%94%A8%E5%A4%A7%E5%85%A8%E9%9B%86%20%E6%A1%88%E4%BE%8B%E5%BA%94%E7%94%A8%E7%89%88_%E6%B3%95%E5%AE%9D%E7%BD%91_%E4%B8%AD%E5%9B%BD%E6%B3%95%E5%88%B6_2014.3.pdf?cts=dx-f-D1A34A144A110F20cec&ctp=1A34A144A110&ctt=1619242113&limit=1&spd=35000&ctk=994e0cdad14a5840f209a6fc414da15c&chk=628134fd40e4bd1a2a00d53ddc28b3f5-1512951&mtd=1,1.44 MB,1,1509949.44,1512951.0,3001.560000000056,0.0
2953,3686,,[V版]Akka应用模式：分布式应用程序设计实践指南_(美)Michael Nash_电子工业_2017.10.pdf,,,0,402712-397476197,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476197&passcode=2021&token=false&r=0.8910019116762655&ref=,https://176-ctc-dd.tv002.com/down/5ae9bd7fd9d1c05a4935575af41fc78a/%5BV%E7%89%88%5DAkka%E5%BA%94%E7%94%A8%E6%A8%A1%E5%BC%8F%EF%BC%9A%E5%88%86%E5%B8%83%E5%BC%8F%E5%BA%94%E7%94%A8%E7%A8%8B%E5%BA%8F%E8%AE%BE%E8%AE%A1%E5%AE%9E%E8%B7%B5%E6%8C%87%E5%8D%97_%28%E7%BE%8E%29Michael%20Nash_%E7%94%B5%E5%AD%90%E5%B7%A5%E4%B8%9A_2017.10.pdf?cts=dx-f-D1A34A144A110F4e32a&ctp=1A34A144A110&ctt=1619242113&limit=1&spd=35000&ctk=5ae9bd7fd9d1c05a4935575af41fc78a&chk=16e43f3a9fc90ce6c66f9f1ba617d333-4373658&mtd=1,4.17 MB,1,4372561.92,4373658.0,1096.0800000000745,0.0
2954,3688,,《一生的财富：洛克菲勒写给儿子的38封信 (传世励志经典)》约翰·D·洛克菲勒【文字版_PDF电子书_下载】.pdf,,,0,402712-443555891,https://webapi.ctfile.com/getfile.php?path=file&f=402712-443555891&passcode=2021&token=false&r=0.9966882749409197&ref=,https://176-ctc-dd.tv002.com/down/2d7fc2a8a0513870492d4f032db99106/%E3%80%8A%E4%B8%80%E7%94%9F%E7%9A%84%E8%B4%A2%E5%AF%8C%EF%BC%9A%E6%B4%9B%E5%85%8B%E8%8F%B2%E5%8B%92%E5%86%99%E7%BB%99%E5%84%BF%E5%AD%90%E7%9A%8438%E5%B0%81%E4%BF%A1%20%28%E4%BC%A0%E4%B8%96%E5%8A%B1%E5%BF%97%E7%BB%8F%E5%85%B8%29%E3%80%8B%E7%BA%A6%E7%BF%B0%C2%B7D%C2%B7%E6%B4%9B%E5%85%8B%E8%8F%B2%E5%8B%92%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F28299&ctp=1A34A144A110&ctt=1619242118&limit=1&spd=35000&ctk=2d7fc2a8a0513870492d4f032db99106&chk=a422c338628602b13cf0fb1f08dcc814-5747190&mtd=1,5.48 MB,1,5746196.48,5747190.0,993.519999999553,0.0
2955,3689,,,,,0,,,,0,0,,,,
2956,3690,,8df1a786.pdf,,,0,402712-397476213,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476213&passcode=2021&token=false&r=0.09087458696835782&ref=,https://176-ctc-dd.tv002.com/down/5b3503e5dcbc2bfaa62f19dd44fb70fe/%5BV%E7%89%88%5D%E5%85%AC%E6%96%87%E6%8E%8C%E4%B8%8A%E8%AF%BE%E5%A0%82%EF%BC%9A%E5%AE%9E%E6%88%9836%E6%8A%80_%E6%88%BF%E7%AB%8B%E6%B4%B2_%E6%B5%99%E6%B1%9F%E5%A4%A7%E5%AD%A6_2018.2.pdf?cts=dx-f-D1A34A144A110F9fc5e&ctp=1A34A144A110&ctt=1619242119&limit=1&spd=35000&ctk=5b3503e5dcbc2bfaa62f19dd44fb70fe&chk=fd6e8f7a4182a2f502a45e7fbc4609e1-3040803&mtd=1,2.90 MB,1,3040870.4,3040803.0,-67.39999999990687,-0.0
2957,3691,,[V版]会提问：让人敞开心扉与你聊天的方法_吴琦_人民邮电_2017.6.pdf,,,0,402712-397476233,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476233&passcode=2021&token=false&r=0.38387856050691005&ref=,https://176-ctc-dd.tv002.com/down/d50db1640a13b99cd5393314b477c9eb/%5BV%E7%89%88%5D%E4%BC%9A%E6%8F%90%E9%97%AE%EF%BC%9A%E8%AE%A9%E4%BA%BA%E6%95%9E%E5%BC%80%E5%BF%83%E6%89%89%E4%B8%8E%E4%BD%A0%E8%81%8A%E5%A4%A9%E7%9A%84%E6%96%B9%E6%B3%95_%E5%90%B4%E7%90%A6_%E4%BA%BA%E6%B0%91%E9%82%AE%E7%94%B5_2017.6.pdf?cts=dx-f-D1A34A144A110F65879&ctp=1A34A144A110&ctt=1619242120&limit=1&spd=35000&ctk=d50db1640a13b99cd5393314b477c9eb&chk=32d76ff4472488846469f38d257d7398-18230189&mtd=1,17.39 MB,1,18234736.64,18230189.0,-4547.640000000596,-0.0
2958,3693,,[V版]基于免疫计算的机器学习方法及应用_徐雪松_电子工业_2017.8.pdf,,,0,402712-397476245,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476245&passcode=2021&token=false&r=0.9128995660947596&ref=,https://176-ctc-dd.tv002.com/down/8dbb572372ea210c7ea621031de5e249/%5BV%E7%89%88%5D%E5%9F%BA%E4%BA%8E%E5%85%8D%E7%96%AB%E8%AE%A1%E7%AE%97%E7%9A%84%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0%E6%96%B9%E6%B3%95%E5%8F%8A%E5%BA%94%E7%94%A8_%E5%BE%90%E9%9B%AA%E6%9D%BE_%E7%94%B5%E5%AD%90%E5%B7%A5%E4%B8%9A_2017.8.pdf?cts=dx-f-D1A34A144A110F6e91b&ctp=1A34A144A110&ctt=1619242125&limit=1&spd=35000&ctk=8dbb572372ea210c7ea621031de5e249&chk=abfe95931a7329a0b09d6fc88cd79d04-2829262&mtd=1,2.70 MB,1,2831155.2,2829262.0,-1893.2000000001863,-0.0
2959,3694,,[V版]解忧程序员：高薪编程、求职面试与成长转型宝典_安晓辉_电子工业_2017.10.pdf,,,0,402712-397476258,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476258&passcode=2021&token=false&r=0.9712903548821316&ref=,https://176-ctc-dd.tv002.com/down/528afb03b3db7cef5c9d696a1f9fd378/%5BV%E7%89%88%5D%E8%A7%A3%E5%BF%A7%E7%A8%8B%E5%BA%8F%E5%91%98%EF%BC%9A%E9%AB%98%E8%96%AA%E7%BC%96%E7%A8%8B%E3%80%81%E6%B1%82%E8%81%8C%E9%9D%A2%E8%AF%95%E4%B8%8E%E6%88%90%E9%95%BF%E8%BD%AC%E5%9E%8B%E5%AE%9D%E5%85%B8_%E5%AE%89%E6%99%93%E8%BE%89_%E7%94%B5%E5%AD%90%E5%B7%A5%E4%B8%9A_2017.10.pdf?cts=dx-f-D1A34A144A110Fbb596&ctp=1A34A144A110&ctt=1619242126&limit=1&spd=35000&ctk=528afb03b3db7cef5c9d696a1f9fd378&chk=5f0a48b83d6487d2a4f0271ccae8b730-5235021&mtd=1,4.99 MB,1,5232394.24,5235021.0,2626.7599999997765,0.0
2960,3695,,[V版]令人头痛的相处烦恼_(意)维里·帕西尼_清华大学_2017.4.pdf,,,0,402712-397476269,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476269&passcode=2021&token=false&r=0.9424827538027689&ref=,https://176-ctc-dd.tv002.com/down/317d2fa1555b4e9a509c01d76d709949/%5BV%E7%89%88%5D%E4%BB%A4%E4%BA%BA%E5%A4%B4%E7%97%9B%E7%9A%84%E7%9B%B8%E5%A4%84%E7%83%A6%E6%81%BC_%28%E6%84%8F%29%E7%BB%B4%E9%87%8C%C2%B7%E5%B8%95%E8%A5%BF%E5%B0%BC_%E6%B8%85%E5%8D%8E%E5%A4%A7%E5%AD%A6_2017.4.pdf?cts=dx-f-D1A34A144A110F31663&ctp=1A34A144A110&ctt=1619242126&limit=1&spd=35000&ctk=317d2fa1555b4e9a509c01d76d709949&chk=1c67f97c193705ab9cf3d597c7dd779c-3909990&mtd=1,3.73 MB,1,3911188.48,3909990.0,-1198.4799999999814,-0.0
2961,3696,,[V版]千家诗全鉴 珍藏版_(宋)谢枋得_中国纺织_2017.7.pdf,,,0,402712-397476319,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476319&passcode=2021&token=false&r=0.11967766398413315&ref=,https://176-ctc-dd.tv002.com/down/a37e2fb1afb3b107ba0c876003505308/%5BV%E7%89%88%5D%E5%8D%83%E5%AE%B6%E8%AF%97%E5%85%A8%E9%89%B4%20%E7%8F%8D%E8%97%8F%E7%89%88_%28%E5%AE%8B%29%E8%B0%A2%E6%9E%8B%E5%BE%97_%E4%B8%AD%E5%9B%BD%E7%BA%BA%E7%BB%87_2017.7.pdf?cts=dx-f-D1A34A144A110F68319&ctp=1A34A144A110&ctt=1619242127&limit=1&spd=35000&ctk=a37e2fb1afb3b107ba0c876003505308&chk=332db44e3a477b18edad9ccd3c37cf80-21472874&mtd=1,20.48 MB,1,21474836.48,21472874.0,-1962.480000000447,-0.0
2962,3698,,[V版]如何培养数学思维_(英) 查尔斯·菲利普斯_北京时代华文_2017.4.pdf,,,0,402712-397476384,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476384&passcode=2021&token=false&r=0.2821089246699098&ref=,https://176-ctc-dd.tv002.com/down/b61645af80732d15b56215c3f714235c/%5BV%E7%89%88%5D%E5%A6%82%E4%BD%95%E5%9F%B9%E5%85%BB%E6%95%B0%E5%AD%A6%E6%80%9D%E7%BB%B4_%28%E8%8B%B1%29%20%E6%9F%A5%E5%B0%94%E6%96%AF%C2%B7%E8%8F%B2%E5%88%A9%E6%99%AE%E6%96%AF_%E5%8C%97%E4%BA%AC%E6%97%B6%E4%BB%A3%E5%8D%8E%E6%96%87_2017.4.pdf?cts=dx-f-D1A34A144A110F62c36&ctp=1A34A144A110&ctt=1619242132&limit=1&spd=35000&ctk=b61645af80732d15b56215c3f714235c&chk=9dbd27c987c7e6cb49978bfcacd793dc-13322845&mtd=1,12.71 MB,1,13327400.96,13322845.0,-4555.960000000894,-0.0
2963,3699,,[V版]师兄教你找工作：100场面试20个offer背后的求职秘密_韩速_人民邮电_2016.4.pdf,,,0,402712-397476410,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476410&passcode=2021&token=false&r=0.5393112980604018&ref=,https://176-ctc-dd.tv002.com/down/be91cd261ce121945eae9fb4135b42d9/%5BV%E7%89%88%5D%E5%B8%88%E5%85%84%E6%95%99%E4%BD%A0%E6%89%BE%E5%B7%A5%E4%BD%9C%EF%BC%9A100%E5%9C%BA%E9%9D%A2%E8%AF%9520%E4%B8%AAoffer%E8%83%8C%E5%90%8E%E7%9A%84%E6%B1%82%E8%81%8C%E7%A7%98%E5%AF%86_%E9%9F%A9%E9%80%9F_%E4%BA%BA%E6%B0%91%E9%82%AE%E7%94%B5_2016.4.pdf?cts=dx-f-D1A34A144A110Ff6dc9&ctp=1A34A144A110&ctt=1619242133&limit=1&spd=35000&ctk=be91cd261ce121945eae9fb4135b42d9&chk=9806f8f2978b166728075769f1e3ff73-9067848&mtd=1,8.65 MB,1,9070182.4,9067848.0,-2334.4000000003725,-0.0
2964,3700,,[V版]诗经全鉴 珍藏版_张凌翔_中国纺织_2016.8.pdf,,,0,402712-397476429,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476429&passcode=2021&token=false&r=0.8774259547172961&ref=,https://176-ctc-dd.tv002.com/down/19154cdb7f0fcae943be44d9314ea5ab/%5BV%E7%89%88%5D%E8%AF%97%E7%BB%8F%E5%85%A8%E9%89%B4%20%E7%8F%8D%E8%97%8F%E7%89%88_%E5%BC%A0%E5%87%8C%E7%BF%94_%E4%B8%AD%E5%9B%BD%E7%BA%BA%E7%BB%87_2016.8.pdf?cts=dx-f-D1A34A144A110Fdef9f&ctp=1A34A144A110&ctt=1619242133&limit=1&spd=35000&ctk=19154cdb7f0fcae943be44d9314ea5ab&chk=2646017531526caff4d49841fc3538c6-21638293&mtd=1,20.64 MB,1,21642608.64,21638293.0,-4315.640000000596,-0.0
2965,3701,,[V版]数据可视化分析（Excel 2016+Tableau）_吕峻闽_电子工业_2017.8.pdf,,,0,402712-397476453,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476453&passcode=2021&token=false&r=0.7860837738196464&ref=,https://176-ctc-dd.tv002.com/down/ffa129d080432fc240ff05b9107f2c3b/%5BV%E7%89%88%5D%E6%95%B0%E6%8D%AE%E5%8F%AF%E8%A7%86%E5%8C%96%E5%88%86%E6%9E%90%EF%BC%88Excel%202016%2BTableau%EF%BC%89_%E5%90%95%E5%B3%BB%E9%97%BD_%E7%94%B5%E5%AD%90%E5%B7%A5%E4%B8%9A_2017.8.pdf?cts=dx-f-D1A34A144A110Fb7580&ctp=1A34A144A110&ctt=1619242134&limit=1&spd=35000&ctk=ffa129d080432fc240ff05b9107f2c3b&chk=aef597d424a398be7f3116754f913bfa-21261484&mtd=1,20.28 MB,1,21265121.28,21261484.0,-3637.280000001192,-0.0
2966,3703,,[V版]唐诗宋词全鉴 珍藏版_张志英_中国纺织_2017.7.pdf,,,0,402712-397476474,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476474&passcode=2021&token=false&r=0.2708431802695517&ref=,https://176-ctc-dd.tv002.com/down/580217c894d7c0243c4ce95caf994691/%5BV%E7%89%88%5D%E5%94%90%E8%AF%97%E5%AE%8B%E8%AF%8D%E5%85%A8%E9%89%B4%20%E7%8F%8D%E8%97%8F%E7%89%88_%E5%BC%A0%E5%BF%97%E8%8B%B1_%E4%B8%AD%E5%9B%BD%E7%BA%BA%E7%BB%87_2017.7.pdf?cts=dx-f-D1A34A144A110F171a2&ctp=1A34A144A110&ctt=1619242139&limit=1&spd=35000&ctk=580217c894d7c0243c4ce95caf994691&chk=1efd30b8393ebb3045099163c7760cd7-10004229&mtd=1,9.54 MB,1,10003415.04,9543378.0,-460037.0399999991,-0.0
2967,3704,,1ed81242.pdf,,,0,402712-397476475,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476475&passcode=2021&token=false&r=0.9631779729815564&ref=,https://176-ctc-dd.tv002.com/down/ff5663a81019660beb0ece7643127f57/%5BV%E7%89%88%5D%E6%96%B0%E7%BC%96%E5%85%AC%E6%96%87%E5%86%99%E4%BD%9C%E5%85%A8%E8%83%BD%E4%B8%80%E6%9C%AC%E9%80%9A%EF%BC%9A%E6%A0%BC%E5%BC%8F%E3%80%81%E6%8A%80%E5%B7%A7%E4%B8%8E%E8%8C%83%E4%BE%8B%E5%A4%A7%E5%85%A8_%E6%9D%8E%E6%98%9F_%E4%BA%BA%E6%B0%91%E9%82%AE%E7%94%B5_2018.1.pdf?cts=dx-f-D1A34A144A110F1781d&ctp=1A34A144A110&ctt=1619242140&limit=1&spd=35000&ctk=ff5663a81019660beb0ece7643127f57&chk=265bd032ac5a014bc0418b9196089332-9406440&mtd=1,8.97 MB,1,9405726.72,9406440.0,713.2799999993294,0.0
2968,3705,,[V版]醒世恒言全鉴 典藏版_(明)冯梦龙_中国纺织_2016.10(替).pdf,,,0,402712-397476480,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476480&passcode=2021&token=false&r=0.22115086872826217&ref=,https://176-ctc-dd.tv002.com/down/0394c5ac0dbb711bebf104767c5e6f2b/%5BV%E7%89%88%5D%E9%86%92%E4%B8%96%E6%81%92%E8%A8%80%E5%85%A8%E9%89%B4%20%E5%85%B8%E8%97%8F%E7%89%88_%28%E6%98%8E%29%E5%86%AF%E6%A2%A6%E9%BE%99_%E4%B8%AD%E5%9B%BD%E7%BA%BA%E7%BB%87_2016.10%28%E6%9B%BF%29.pdf?cts=dx-f-D1A34A144A110Fa2411&ctp=1A34A144A110&ctt=1619242140&limit=1&spd=35000&ctk=0394c5ac0dbb711bebf104767c5e6f2b&chk=efd2817152beff693f0603c30ca08532-8475655&mtd=1,8.08 MB,1,8472494.08,8475655.0,3160.9199999999255,0.0
2969,3706,,[V版]学习做一个会老的人_(美)拉姆·达斯_吉林_2017.3.pdf,,,0,402712-397476482,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476482&passcode=2021&token=false&r=0.4199021506719781&ref=,https://176-ctc-dd.tv002.com/down/65e4d97821bd1765c86709a72a199f1e/%5BV%E7%89%88%5D%E5%AD%A6%E4%B9%A0%E5%81%9A%E4%B8%80%E4%B8%AA%E4%BC%9A%E8%80%81%E7%9A%84%E4%BA%BA_%28%E7%BE%8E%29%E6%8B%89%E5%A7%86%C2%B7%E8%BE%BE%E6%96%AF_%E5%90%89%E6%9E%97_2017.3.pdf?cts=dx-f-D1A34A144A110F0f444&ctp=1A34A144A110&ctt=1619242141&limit=1&spd=35000&ctk=65e4d97821bd1765c86709a72a199f1e&chk=6480c0688c43ea3b8105882b6c9ecaab-2808900&mtd=1,2.68 MB,1,2810183.68,2808900.0,-1283.6800000001676,-0.0
2970,3708,,[V版]游戏开发入门：数学和物理_徐芝琦_电子工业_2017.8.pdf,,,0,402712-397476494,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476494&passcode=2021&token=false&r=0.3436827041058098&ref=,https://176-ctc-dd.tv002.com/down/56464e6e26ddbc063e6d38108cbeedd2/%5BV%E7%89%88%5D%E6%B8%B8%E6%88%8F%E5%BC%80%E5%8F%91%E5%85%A5%E9%97%A8%EF%BC%9A%E6%95%B0%E5%AD%A6%E5%92%8C%E7%89%A9%E7%90%86_%E5%BE%90%E8%8A%9D%E7%90%A6_%E7%94%B5%E5%AD%90%E5%B7%A5%E4%B8%9A_2017.8.pdf?cts=dx-f-D1A34A144A110F16528&ctp=1A34A144A110&ctt=1619242146&limit=1&spd=35000&ctk=56464e6e26ddbc063e6d38108cbeedd2&chk=5b81097974a620835d1e3c78b0ec1ac7-6883885&mtd=1,6.56 MB,1,6878658.56,6883885.0,5226.44000000041,0.0
2971,3709,,[V版]喻世明言全鉴 典藏版_(明)冯梦龙_中国纺织_2016.10(替).pdf,,,0,402712-397476516,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476516&passcode=2021&token=false&r=0.2650931229412765&ref=,https://176-ctc-dd.tv002.com/down/664cfe7370dd72247f257e240e7d112e/%5BV%E7%89%88%5D%E5%96%BB%E4%B8%96%E6%98%8E%E8%A8%80%E5%85%A8%E9%89%B4%20%E5%85%B8%E8%97%8F%E7%89%88_%28%E6%98%8E%29%E5%86%AF%E6%A2%A6%E9%BE%99_%E4%B8%AD%E5%9B%BD%E7%BA%BA%E7%BB%87_2016.10%28%E6%9B%BF%29.pdf?cts=dx-f-D1A34A144A110F43648&ctp=1A34A144A110&ctt=1619242147&limit=1&spd=35000&ctk=664cfe7370dd72247f257e240e7d112e&chk=58ad4bdc4487da34b47c90efe672b0c9-8259192&mtd=1,7.88 MB,1,8262778.88,8259192.0,-3586.8799999998882,-0.0
2972,3710,,[V版]愿人生从容如水_许可_南京_2018.1.pdf,,,0,402712-397476524,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476524&passcode=2021&token=false&r=0.9574899552669113&ref=,https://176-ctc-dd.tv002.com/down/7e72ce0acaa0c1dcfb823ba59ba370ce/%5BV%E7%89%88%5D%E6%84%BF%E4%BA%BA%E7%94%9F%E4%BB%8E%E5%AE%B9%E5%A6%82%E6%B0%B4_%E8%AE%B8%E5%8F%AF_%E5%8D%97%E4%BA%AC_2018.1.pdf?cts=dx-f-D1A34A144A110F38b1f&ctp=1A34A144A110&ctt=1619242148&limit=1&spd=35000&ctk=7e72ce0acaa0c1dcfb823ba59ba370ce&chk=4701e3503f34ed2c087caa7630429beb-4005310&mtd=1,3.82 MB,1,4005560.32,4005310.0,-250.31999999983236,-0.0
2973,3711,,[V版]阅己：做自己的心理顾问_若杉_人民邮电_2017.10.pdf,,,0,402712-397476534,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476534&passcode=2021&token=false&r=0.06383391325032639&ref=,https://176-ctc-dd.tv002.com/down/f3221ab521aa93b789a2c58e7ba5672c/%5BV%E7%89%88%5D%E9%98%85%E5%B7%B1%EF%BC%9A%E5%81%9A%E8%87%AA%E5%B7%B1%E7%9A%84%E5%BF%83%E7%90%86%E9%A1%BE%E9%97%AE_%E8%8B%A5%E6%9D%89_%E4%BA%BA%E6%B0%91%E9%82%AE%E7%94%B5_2017.10.pdf?cts=dx-f-D1A34A144A110Feacae&ctp=1A34A144A110&ctt=1619242148&limit=1&spd=35000&ctk=f3221ab521aa93b789a2c58e7ba5672c&chk=0cac7c90b929080d94f09f5dffc931ef-5896096&mtd=1,5.62 MB,1,5892997.12,5896096.0,3098.8799999998882,0.0
2974,3713,,[V版]贞观政要全鉴 典藏版_(唐)吴兢_中国纺织_2016.01(替).pdf,,,0,402712-397476541,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476541&passcode=2021&token=false&r=0.7938278899334218&ref=,https://176-ctc-dd.tv002.com/down/f3b86bcd02d5abeec19b8b3fc2cc6334/%5BV%E7%89%88%5D%E8%B4%9E%E8%A7%82%E6%94%BF%E8%A6%81%E5%85%A8%E9%89%B4%20%E5%85%B8%E8%97%8F%E7%89%88_%28%E5%94%90%29%E5%90%B4%E5%85%A2_%E4%B8%AD%E5%9B%BD%E7%BA%BA%E7%BB%87_2016.01%28%E6%9B%BF%29.pdf?cts=dx-f-D1A34A144A110F48d8b&ctp=1A34A144A110&ctt=1619242153&limit=1&spd=35000&ctk=f3b86bcd02d5abeec19b8b3fc2cc6334&chk=811a040fecc1e52c688b6e5e8ab66023-4695396&mtd=1,4.48 MB,1,4697620.48,4695396.0,-2224.480000000447,-0.0
2975,3714,,[V版]最后的风华绝代_卫军英_浙江大学_2017.8.pdf,,,0,402712-397476546,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397476546&passcode=2021&token=false&r=0.4865069147013843&ref=,https://176-ctc-dd.tv002.com/down/a9cc49cac7ffad36c4720f966d3fe516/%5BV%E7%89%88%5D%E6%9C%80%E5%90%8E%E7%9A%84%E9%A3%8E%E5%8D%8E%E7%BB%9D%E4%BB%A3_%E5%8D%AB%E5%86%9B%E8%8B%B1_%E6%B5%99%E6%B1%9F%E5%A4%A7%E5%AD%A6_2017.8.pdf?cts=dx-f-D1A34A144A110F90425&ctp=1A34A144A110&ctt=1619242154&limit=1&spd=35000&ctk=a9cc49cac7ffad36c4720f966d3fe516&chk=9e78000e74462acc702ac7e5765c0167-7959438&mtd=1,7.59 MB,1,7958691.84,7959438.0,746.160000000149,0.0
2976,3715,,《沟通的艺术》[美] 罗纳德·阿德勒 _ 拉塞尔·普罗克特【文字版_PDF电子书_下载】.pdf,,,0,402712-397497775,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397497775&passcode=2021&token=false&r=0.4814815461468164&ref=,https://176-ctc-dd.tv002.com/down/952ed78f55decd6d926365fab1184f61/%E3%80%8A%E6%B2%9F%E9%80%9A%E7%9A%84%E8%89%BA%E6%9C%AF%E3%80%8B%5B%E7%BE%8E%5D%20%E7%BD%97%E7%BA%B3%E5%BE%B7%C2%B7%E9%98%BF%E5%BE%B7%E5%8B%92%20_%20%E6%8B%89%E5%A1%9E%E5%B0%94%C2%B7%E6%99%AE%E7%BD%97%E5%85%8B%E7%89%B9%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110F3e39d&ctp=1A34A144A110&ctt=1619242155&limit=1&spd=35000&ctk=952ed78f55decd6d926365fab1184f61&chk=7e5110df82eb245822221dfb66ffa757-17738787&mtd=1,16.92 MB,1,17741905.92,17738787.0,-3118.920000001788,-0.0
2977,3716,,《议程（龚古尔奖获奖作品，用精湛的笔触和丰富的细节，讲述二战背后不为人知的秘密）》埃里克·维亚尔【文字版_PDF电子书_下载】.pdf,,,0,402712-397195027,https://webapi.ctfile.com/getfile.php?path=file&f=402712-397195027&passcode=2021&token=false&r=0.23387618197147053&ref=,https://176-ctc-dd.tv002.com/down/8dc0823442e4e6d1498541fbdbca2ac7/%E3%80%8A%E8%AE%AE%E7%A8%8B%EF%BC%88%E9%BE%9A%E5%8F%A4%E5%B0%94%E5%A5%96%E8%8E%B7%E5%A5%96%E4%BD%9C%E5%93%81%EF%BC%8C%E7%94%A8%E7%B2%BE%E6%B9%9B%E7%9A%84%E7%AC%94%E8%A7%A6%E5%92%8C%E4%B8%B0%E5%AF%8C%E7%9A%84%E7%BB%86%E8%8A%82%EF%BC%8C%E8%AE%B2%E8%BF%B0%E4%BA%8C%E6%88%98%E8%83%8C%E5%90%8E%E4%B8%8D%E4%B8%BA%E4%BA%BA%E7%9F%A5%E7%9A%84%E7%A7%98%E5%AF%86%EF%BC%89%E3%80%8B%E5%9F%83%E9%87%8C%E5%85%8B%C2%B7%E7%BB%B4%E4%BA%9A%E5%B0%94%E3%80%90%E6%96%87%E5%AD%97%E7%89%88_PDF%E7%94%B5%E5%AD%90%E4%B9%A6_%E4%B8%8B%E8%BD%BD%E3%80%91.pdf?cts=dx-f-D1A34A144A110Fac0db&ctp=1A34A144A110&ctt=1619242156&limit=1&spd=35000&ctk=8dc0823442e4e6d1498541fbdbca2ac7&chk=a6bab7d70c69564f1ee1d00bba80e21f-1171034&mtd=1,1.12 MB,1,1174405.12,1171034.0,-3371.1200000001118,-0.0
2978,3718,,,,,0,,,,0,0,,,,
2979,3719,,,,,0,,,,0,0,,,,
